DATE,TIME,RACE,SEX,REASON,OUTCOME,SEARCH,FID
2019/03/08 00:00:00+00,12:39:XX,1,1,1,2,1,8724
2019/03/08 00:00:00+00,12:40:XX,1,2,1,1,1,8725
2019/03/08 00:00:00+00,12:47:XX,1,1,1,1,1,8726
2019/03/08 00:00:00+00,12:50:XX,1,1,1,1,1,8727
2019/03/08 00:00:00+00,12:53:XX,1,1,1,1,1,8728
2019/03/08 00:00:00+00,12:55:XX,1,1,1,2,1,8729
2019/03/08 00:00:00+00,12:55:XX,1,2,1,2,1,8730
2019/03/08 00:00:00+00,13:11:XX,2,2,1,2,1,8731
2019/03/08 00:00:00+00,13:15:XX,1,2,1,3,1,8732
2019/03/08 00:00:00+00,13:16:XX,1,1,1,1,1,8733
2019/03/08 00:00:00+00,13:21:XX,1,2,1,2,1,8734
2019/03/08 00:00:00+00,13:23:XX,1,1,1,1,1,8735
2019/03/08 00:00:00+00,13:32:XX,1,2,1,2,1,8736
2019/03/08 00:00:00+00,13:34:XX,1,1,1,1,1,8737
2019/03/08 00:00:00+00,13:35:XX,3,2,1,1,1,8738
2019/03/08 00:00:00+00,13:40:XX,1,2,1,2,1,8739
2019/03/08 00:00:00+00,13:45:XX,1,2,1,2,1,8740
2019/03/08 00:00:00+00,13:45:XX,1,1,1,2,1,8741
2019/03/08 00:00:00+00,13:45:XX,2,2,1,2,1,8742
2019/03/08 00:00:00+00,14:00:XX,1,1,1,2,1,8743
2019/03/08 00:00:00+00,14:11:XX,1,2,1,2,1,8744
2019/03/08 00:00:00+00,14:20:XX,2,2,1,1,1,8745
2019/03/08 00:00:00+00,14:22:XX,2,2,1,1,1,8746
2019/03/08 00:00:00+00,14:3:XX,1,2,1,1,1,8747
2019/03/08 00:00:00+00,15:00:XX,4,1,1,1,1,8748
2019/03/08 00:00:00+00,15:05:XX,2,1,1,2,1,8749
2019/03/08 00:00:00+00,15:16:XX,1,2,1,1,1,8750
2019/03/08 00:00:00+00,15:18:XX,6,1,1,1,1,8751
2019/03/08 00:00:00+00,21:38:XX,5,2,1,1,1,8752
2019/03/08 00:00:00+00,21:40:XX,1,1,1,1,1,8753
2019/03/08 00:00:00+00,21:40:XX,1,1,1,1,1,8754
2019/03/08 00:00:00+00,21:43:XX,1,2,1,1,1,8755
2019/03/08 00:00:00+00,21:44:XX,4,2,1,1,1,8756
2019/03/08 00:00:00+00,21:45:XX,1,1,1,1,1,8757
2019/03/08 00:00:00+00,21:46:XX,1,2,1,1,1,8758
2019/03/08 00:00:00+00,21:59:XX,1,2,1,2,4,8759
2019/03/08 00:00:00+00,22:00:XX,2,1,1,4,5,8760
2019/03/08 00:00:00+00,22:01:XX,1,2,1,1,1,8761
2019/03/08 00:00:00+00,22:02:XX,1,1,1,1,1,8762
2019/03/08 00:00:00+00,22:05:XX,1,1,1,2,1,8763
2019/03/08 00:00:00+00,22:12:XX,6,1,1,1,1,8764
2019/03/08 00:00:00+00,22:29:XX,1,1,1,1,1,8765
2019/03/08 00:00:00+00,22:29:XX,2,1,1,1,1,8766
2019/03/08 00:00:00+00,22:40:XX,6,1,1,1,1,8767
2019/03/08 00:00:00+00,22:41:XX,1,1,1,1,1,8768
2019/03/08 00:00:00+00,22:50:XX,1,2,1,5,1,8769
2019/03/08 00:00:00+00,22:53:XX,3,2,1,1,1,8770
2019/03/08 00:00:00+00,23:00:XX,2,1,1,5,1,8771
2019/03/08 00:00:00+00,23:03:XX,2,1,1,4,3,8772
2019/03/08 00:00:00+00,23:07:XX,1,1,1,1,1,8773
2019/03/08 00:00:00+00,23:34:XX,1,2,1,1,1,8774
2019/03/08 00:00:00+00,23:34:XX,3,2,1,1,1,8775
2019/03/08 00:00:00+00,23:41:XX,3,1,1,1,1,8776
2019/03/08 00:00:00+00,23:44:XX,1,1,1,1,1,8777
2019/03/08 00:00:00+00,23:45:XX,1,1,1,1,1,8778
2019/03/08 00:00:00+00,23:45:XX,6,2,1,1,1,8779
2019/03/08 00:00:00+00,23:46:XX,1,2,1,1,1,8780
2019/03/08 00:00:00+00,23:46:XX,1,1,1,2,1,8781
2019/03/08 00:00:00+00,23:50:XX,6,1,1,1,1,8782
2019/03/08 00:00:00+00,23:55:XX,1,1,1,1,1,8783
2019/03/08 00:00:00+00,23:57:XX,1,2,1,2,1,8784
2019/03/08 00:00:00+00,23:58:XX,1,2,1,1,1,8785
2019/03/09 00:00:00+00,00:05:XX,2,1,1,2,1,8786
2019/03/09 00:00:00+00,00:05:XX,1,1,1,1,1,8787
2019/03/09 00:00:00+00,00:12:XX,2,1,1,4,3,8788
2019/03/09 00:00:00+00,00:13:XX,1,1,1,1,1,8789
2019/03/09 00:00:00+00,00:20:XX,1,2,1,1,1,8790
2019/03/09 00:00:00+00,00:24:XX,4,1,1,1,1,8791
2019/03/09 00:00:00+00,00:34:XX,2,1,1,1,1,8792
2019/03/09 00:00:00+00,00:35:XX,1,2,1,1,1,8793
2019/03/09 00:00:00+00,00:36:XX,1,2,1,1,1,8794
2019/03/09 00:00:00+00,00:39:XX,1,1,1,1,5,8795
2019/03/09 00:00:00+00,00:49:XX,1,1,1,2,1,8796
2019/03/09 00:00:00+00,00:50:XX,1,1,1,1,1,8797
2019/03/09 00:00:00+00,00:53:XX,1,2,1,4,3,8798
2019/03/09 00:00:00+00,00:54:XX,1,1,1,1,1,8799
2019/03/09 00:00:00+00,00:58:XX,3,1,1,1,1,8800
2019/03/11 00:00:00+00,09:32:XX,6,1,1,2,1,8801
2019/03/11 00:00:00+00,09:35:XX,4,1,1,1,1,8802
2019/03/11 00:00:00+00,09:45:XX,1,2,1,1,1,8803
2019/03/11 00:00:00+00,09:46:XX,1,2,1,2,1,8804
2019/03/11 00:00:00+00,09:53:XX,3,1,2,3,3,8805
2019/03/11 00:00:00+00,09:58:XX,1,1,1,2,1,8806
2019/03/11 00:00:00+00,10:00:XX,1,1,1,1,1,8807
2019/03/11 00:00:00+00,10:05:XX,3,1,1,1,1,8808
2019/03/11 00:00:00+00,10:10:XX,1,1,1,1,1,8809
2019/03/11 00:00:00+00,10:11:XX,1,2,1,2,1,8810
2019/03/11 00:00:00+00,10:18:XX,1,2,1,1,1,8811
2019/03/11 00:00:00+00,10:20:XX,1,2,1,2,1,8812
2019/03/11 00:00:00+00,10:21:XX,1,1,1,2,1,8813
2019/03/11 00:00:00+00,10:21:XX,3,2,1,1,1,8814
2019/03/11 00:00:00+00,10:22:XX,1,1,1,1,1,8815
2019/03/11 00:00:00+00,10:30:XX,1,2,1,1,1,8816
2019/03/11 00:00:00+00,10:30:XX,6,1,1,1,1,8817
2019/03/11 00:00:00+00,10:35:XX,1,1,1,2,1,8818
2019/03/11 00:00:00+00,10:39:XX,1,2,1,2,1,8819
2019/03/11 00:00:00+00,10:40:XX,6,1,1,1,1,8820
2019/03/11 00:00:00+00,10:43:XX,1,2,1,1,1,8821
2019/03/11 00:00:00+00,10:49:XX,1,1,1,2,1,8822
2019/03/11 00:00:00+00,10:49:XX,1,2,1,1,1,8823
2019/03/11 00:00:00+00,10:50:XX,1,1,1,1,4,8824
2019/03/11 00:00:00+00,10:54:XX,1,2,2,3,1,8825
2019/03/11 00:00:00+00,17:28:XX,1,1,1,2,1,8826
2019/03/12 00:00:00+00,08:00:XX,1,2,1,1,1,8827
2019/03/11 00:00:00+00,12:35:XX,3,1,1,2,1,8828
2019/03/11 00:00:00+00,10:55:XX,1,2,1,2,1,8829
2019/03/11 00:00:00+00,11:00:XX,1,2,1,1,1,8830
2019/03/11 00:00:00+00,11:05:XX,1,1,1,2,1,8831
2019/03/11 00:00:00+00,11:10:XX,1,1,1,1,1,8832
2019/03/11 00:00:00+00,11:10:XX,1,1,1,2,1,8833
2019/03/11 00:00:00+00,11:20:XX,1,2,1,1,1,8834
2019/03/11 00:00:00+00,11:24:XX,1,1,1,2,1,8835
2019/03/11 00:00:00+00,11:24:XX,2,1,1,2,1,8836
2019/03/11 00:00:00+00,11:25:XX,1,2,1,1,1,8837
2019/03/11 00:00:00+00,11:25:XX,2,1,1,1,1,8838
2019/03/11 00:00:00+00,11:35:XX,1,1,1,1,1,8839
2019/03/11 00:00:00+00,11:36:XX,4,1,1,2,1,8840
2019/03/11 00:00:00+00,11:40:XX,1,1,1,1,1,8841
2019/03/11 00:00:00+00,11:40:XX,1,1,1,1,1,8842
2019/03/11 00:00:00+00,11:43:XX,1,1,1,2,1,8843
2019/03/11 00:00:00+00,11:52:XX,1,1,1,1,1,8844
2019/03/11 00:00:00+00,12:00:XX,1,1,1,1,1,8845
2019/03/11 00:00:00+00,12:00:XX,1,1,1,1,1,8846
2019/03/11 00:00:00+00,12:02:XX,1,2,1,1,1,8847
2019/03/11 00:00:00+00,12:06:XX,3,1,1,3,5,8848
2019/03/11 00:00:00+00,12:10:XX,1,2,1,1,1,8849
2019/03/11 00:00:00+00,12:14:XX,6,1,1,2,1,8850
2019/03/11 00:00:00+00,12:20:XX,1,1,1,5,1,8851
2019/03/11 00:00:00+00,12:22:XX,1,1,1,1,1,8852
2019/03/11 00:00:00+00,12:31:XX,1,2,1,2,1,8853
2019/03/10 00:00:00+00,22:35:XX,3,2,1,1,1,8854
2019/03/12 00:00:00+00,14:50:XX,1,1,1,2,1,8855
2019/03/13 00:00:00+00,01:00:XX,1,2,1,1,1,8856
2019/03/11 00:00:00+00,22:30:XX,1,2,1,1,1,8857
2019/03/13 00:00:00+00,01:20:XX,2,1,1,1,1,8858
2019/03/13 00:00:00+00,01:24:XX,1,1,1,1,1,8859
2019/03/13 00:00:00+00,01:28:XX,4,2,1,1,1,8860
2019/03/13 00:00:00+00,01:35:XX,2,1,1,1,1,8861
2019/03/13 00:00:00+00,01:46:XX,2,1,1,1,1,8862
2019/03/13 00:00:00+00,01:55:XX,1,1,1,1,1,8863
2019/03/13 00:00:00+00,02:05:XX,1,2,1,1,1,8864
2019/03/13 00:00:00+00,02:15:XX,1,2,1,1,1,8865
2019/03/13 00:00:00+00,02:18:XX,1,2,1,1,1,8866
2019/03/13 00:00:00+00,02:24:XX,1,2,1,3,1,8867
2019/03/13 00:00:00+00,03:05:XX,1,1,1,1,1,8868
2019/03/13 00:00:00+00,03:17:XX,1,1,1,1,1,8869
2019/03/13 00:00:00+00,03:24:XX,1,2,1,1,1,8870
2019/03/13 00:00:00+00,03:49:XX,4,1,1,1,1,8871
2019/03/13 00:00:00+00,04:30:XX,1,1,1,1,1,8872
2019/03/13 00:00:00+00,04:32:XX,1,2,1,1,4,8873
2019/03/13 00:00:00+00,04:45:XX,1,1,1,1,1,8874
2019/03/13 00:00:00+00,04:56:XX,1,1,1,1,1,8875
2019/03/13 00:00:00+00,05:43:XX,1,2,1,1,1,8876
2019/03/13 00:00:00+00,05:49:XX,1,2,1,1,1,8877
2019/03/13 00:00:00+00,06:07:XX,1,2,1,1,1,8878
2019/03/13 00:00:00+00,07:35:XX,4,1,1,1,1,8879
2019/03/13 00:00:00+00,07:39:XX,1,1,1,1,1,8880
2019/03/13 00:00:00+00,08:01:XX,1,1,1,1,1,8881
2019/03/13 00:00:00+00,08:05:XX,1,2,1,1,1,8882
2019/03/13 00:00:00+00,08:09:XX,1,1,1,1,1,8883
2019/03/13 00:00:00+00,08:15:XX,1,1,1,1,1,8884
2019/03/13 00:00:00+00,08:15:XX,1,1,1,1,1,8885
2019/03/13 00:00:00+00,08:25:XX,1,2,1,2,1,8886
2019/03/13 00:00:00+00,08:32:XX,4,1,1,1,1,8887
2019/03/13 00:00:00+00,08:47:XX,3,1,1,1,1,8888
2019/03/13 00:00:00+00,08:52:XX,1,1,1,1,1,8889
2019/03/11 00:00:00+00,22:34:XX,1,1,1,1,1,8890
2019/03/13 00:00:00+00,09:00:XX,3,2,1,2,1,8891
2019/03/11 00:00:00+00,22:37:XX,5,2,1,4,5,8892
2019/03/10 00:00:00+00,22:45:XX,2,1,1,2,1,8893
2019/03/11 00:00:00+00,17:28:XX,1,2,1,2,1,8894
2019/03/12 00:00:00+00,15:02:XX,6,1,1,2,1,8895
2019/03/12 00:00:00+00,08:14:XX,1,1,1,2,1,8896
2019/03/11 00:00:00+00,12:41:XX,1,2,1,2,1,8897
2019/03/13 00:00:00+00,09:24:XX,1,1,1,2,1,8898
2019/03/11 00:00:00+00,22:37:XX,5,2,1,4,5,8899
2019/03/10 00:00:00+00,23:00:XX,1,1,1,1,1,8900
2019/03/11 00:00:00+00,17:31:XX,1,2,1,2,1,8901
2019/03/12 00:00:00+00,15:14:XX,1,1,1,2,1,8902
2019/03/12 00:00:00+00,08:20:XX,6,1,1,2,1,8903
2019/03/11 00:00:00+00,12:45:XX,1,1,1,1,1,8904
2019/03/13 00:00:00+00,09:35:XX,1,2,1,2,1,8905
2019/03/11 00:00:00+00,22:38:XX,2,1,1,2,1,8906
2019/03/10 00:00:00+00,23:17:XX,3,1,1,1,1,8907
2019/03/11 00:00:00+00,17:31:XX,1,2,1,2,1,8908
2019/03/12 00:00:00+00,15:57:XX,1,1,1,2,1,8909
2019/03/12 00:00:00+00,08:26:XX,1,2,1,2,1,8910
2019/03/11 00:00:00+00,12:54:XX,1,1,1,1,1,8911
2019/03/13 00:00:00+00,11:40:XX,2,1,1,1,1,8912
2019/03/11 00:00:00+00,22:40:XX,6,1,1,1,1,8913
2019/03/10 00:00:00+00,23:25:XX,1,1,1,2,1,8914
2019/03/11 00:00:00+00,17:33:XX,5,2,1,1,1,8915
2019/03/12 00:00:00+00,16:24:XX,6,2,1,2,1,8916
2019/03/12 00:00:00+00,08:26:XX,1,1,1,4,4,8917
2019/03/11 00:00:00+00,12:58:XX,1,2,1,2,1,8918
2019/03/13 00:00:00+00,11:43:XX,1,2,1,1,1,8919
2019/03/11 00:00:00+00,22:45:XX,1,2,1,1,1,8920
2019/03/10 00:00:00+00,23:30:XX,1,1,1,3,2,8921
2019/03/11 00:00:00+00,17:38:XX,1,2,1,1,1,8922
2019/03/12 00:00:00+00,16:41:XX,1,2,1,5,1,8923
2019/03/12 00:00:00+00,08:30:XX,1,2,1,2,1,8924
2019/03/11 00:00:00+00,13:00:XX,1,1,1,1,1,8925
2019/03/13 00:00:00+00,12:01:XX,3,1,1,1,1,8926
2019/03/11 00:00:00+00,23:02:XX,4,1,1,1,1,8927
2019/03/11 00:00:00+00,00:00:XX,1,1,1,1,1,8928
2019/03/11 00:00:00+00,17:43:XX,1,1,1,2,1,8929
2019/03/12 00:00:00+00,17:15:XX,1,2,1,2,1,8930
2019/03/12 00:00:00+00,08:38:XX,4,2,1,2,1,8931
2019/03/11 00:00:00+00,13:00:XX,1,2,1,1,1,8932
2019/03/13 00:00:00+00,12:02:XX,1,1,1,1,1,8933
2019/03/11 00:00:00+00,23:06:XX,1,1,1,1,1,8934
2019/03/11 00:00:00+00,00:13:XX,3,1,1,2,1,8935
2019/03/11 00:00:00+00,17:47:XX,1,2,1,1,1,8936
2019/03/12 00:00:00+00,17:40:XX,2,1,1,1,1,8937
2019/03/12 00:00:00+00,08:45:XX,3,1,1,1,1,8938
2019/03/11 00:00:00+00,13:09:XX,3,1,1,2,1,8939
2019/03/11 00:00:00+00,13:13:XX,3,2,1,3,1,8940
2019/03/11 00:00:00+00,13:15:XX,1,1,1,1,1,8941
2019/03/11 00:00:00+00,13:15:XX,1,2,1,2,1,8942
2019/03/11 00:00:00+00,13:15:XX,1,1,1,1,1,8943
2019/03/11 00:00:00+00,13:20:XX,3,1,1,1,1,8944
2019/03/11 00:00:00+00,13:28:XX,1,1,1,1,1,8945
2019/03/11 00:00:00+00,13:30:XX,1,2,1,2,1,8946
2019/03/11 00:00:00+00,13:40:XX,1,2,1,1,1,8947
2019/03/11 00:00:00+00,13:41:XX,2,1,1,5,1,8948
2019/03/11 00:00:00+00,13:45:XX,1,1,1,1,1,8949
2019/03/11 00:00:00+00,13:46:XX,1,1,1,2,1,8950
2019/03/11 00:00:00+00,13:50:XX,1,1,1,2,1,8951
2019/03/11 00:00:00+00,13:51:XX,1,1,1,1,1,8952
2019/03/11 00:00:00+00,13:55:XX,1,2,1,2,1,8953
2019/03/11 00:00:00+00,14:01:XX,1,2,1,2,1,8954
2019/03/11 00:00:00+00,14:10:XX,2,1,1,2,1,8955
2019/03/11 00:00:00+00,14:15:XX,2,1,1,1,1,8956
2019/03/11 00:00:00+00,14:18:XX,2,1,1,1,1,8957
2019/03/11 00:00:00+00,14:20:XX,1,1,1,1,1,8958
2019/03/11 00:00:00+00,14:44:XX,1,2,1,1,1,8959
2019/03/11 00:00:00+00,15:03:XX,4,1,1,1,1,8960
2019/03/11 00:00:00+00,15:15:XX,2,1,1,1,1,8961
2019/03/11 00:00:00+00,15:26:XX,1,1,1,1,1,8962
2019/03/11 00:00:00+00,15:32:XX,3,2,1,1,1,8963
2019/03/11 00:00:00+00,16:00:XX,1,1,1,2,1,8964
2019/03/11 00:00:00+00,16:03:XX,3,2,1,1,1,8965
2019/03/11 00:00:00+00,16:04:XX,1,1,1,1,1,8966
2019/03/11 00:00:00+00,16:11:XX,1,2,1,1,1,8967
2019/03/11 00:00:00+00,16:12:XX,1,2,1,1,1,8968
2019/03/11 00:00:00+00,16:14:XX,1,1,1,2,1,8969
2019/03/11 00:00:00+00,16:22:XX,1,1,1,1,1,8970
2019/03/11 00:00:00+00,16:27:XX,1,1,1,1,1,8971
2019/03/11 00:00:00+00,16:27:XX,1,1,1,1,1,8972
2019/03/11 00:00:00+00,16:38:XX,1,1,1,1,1,8973
2019/03/11 00:00:00+00,16:45:XX,3,1,1,1,1,8974
2019/03/11 00:00:00+00,16:46:XX,1,1,1,1,1,8975
2019/03/11 00:00:00+00,16:55:XX,3,1,1,2,1,8976
2019/03/11 00:00:00+00,16:56:XX,3,1,1,1,1,8977
2019/03/11 00:00:00+00,17:06:XX,1,1,1,2,1,8978
2019/03/11 00:00:00+00,17:08:XX,2,1,1,1,1,8979
2019/03/11 00:00:00+00,17:19:XX,1,2,1,2,1,8980
2019/03/11 00:00:00+00,17:20:XX,3,2,1,2,1,8981
2019/03/12 00:00:00+00,09:00:XX,2,1,1,1,4,8982
2019/03/13 00:00:00+00,12:40:XX,1,2,1,2,1,8983
2019/03/11 00:00:00+00,00:14:XX,1,1,1,1,1,8984
2019/03/11 00:00:00+00,23:08:XX,1,2,1,1,1,8985
2019/03/12 00:00:00+00,09:03:XX,1,2,1,1,1,8986
2019/03/11 00:00:00+00,17:51:XX,1,2,1,2,1,8987
2019/03/13 00:00:00+00,12:45:XX,3,1,1,1,1,8988
2019/03/12 00:00:00+00,17:50:XX,1,2,1,2,1,8989
2019/03/11 00:00:00+00,00:19:XX,3,2,1,1,1,8990
2019/03/11 00:00:00+00,23:12:XX,1,1,1,1,1,8991
2019/03/12 00:00:00+00,09:08:XX,3,2,1,1,1,8992
2019/03/11 00:00:00+00,17:55:XX,1,1,1,1,1,8993
2019/03/13 00:00:00+00,12:50:XX,5,1,1,1,1,8994
2019/03/12 00:00:00+00,18:00:XX,1,1,1,1,1,8995
2019/03/11 00:00:00+00,00:20:XX,2,1,1,1,1,8996
2019/03/11 00:00:00+00,23:13:XX,1,1,1,5,1,8997
2019/03/12 00:00:00+00,09:10:XX,1,1,1,2,1,8998
2019/03/11 00:00:00+00,17:56:XX,6,2,1,1,1,8999
2019/03/13 00:00:00+00,12:50:XX,2,2,1,2,1,9000
2019/03/12 00:00:00+00,18:09:XX,4,1,1,2,1,9001
2019/03/11 00:00:00+00,00:24:XX,6,1,1,1,1,9002
2019/03/11 00:00:00+00,18:00:XX,1,1,1,2,1,9003
2019/03/11 00:00:00+00,23:24:XX,6,1,1,1,1,9004
2019/03/12 00:00:00+00,09:22:XX,1,1,1,1,1,9005
2019/03/13 00:00:00+00,12:52:XX,1,1,1,2,1,9006
2019/03/12 00:00:00+00,18:20:XX,1,2,1,2,1,9007
2019/03/11 00:00:00+00,00:30:XX,1,2,1,1,1,9008
2019/03/11 00:00:00+00,18:02:XX,1,2,1,1,1,9009
2019/03/12 00:00:00+00,09:27:XX,1,1,1,2,1,9010
2019/03/11 00:00:00+00,23:34:XX,2,1,1,1,1,9011
2019/03/13 00:00:00+00,12:58:XX,1,2,1,1,1,9012
2019/03/12 00:00:00+00,19:08:XX,1,1,1,1,1,9013
2019/03/11 00:00:00+00,00:31:XX,1,2,1,1,1,9014
2019/03/11 00:00:00+00,18:08:XX,1,1,1,5,1,9015
2019/03/12 00:00:00+00,09:30:XX,1,1,1,1,1,9016
2019/03/11 00:00:00+00,23:35:XX,1,1,1,1,1,9017
2019/03/13 00:00:00+00,13:03:XX,1,1,1,2,1,9018
2019/03/12 00:00:00+00,19:25:XX,1,2,1,1,1,9019
2019/03/11 00:00:00+00,00:40:XX,1,1,1,1,1,9020
2019/03/11 00:00:00+00,18:15:XX,1,2,1,5,1,9021
2019/03/12 00:00:00+00,09:36:XX,1,2,1,1,1,9022
2019/03/11 00:00:00+00,23:45:XX,3,2,1,5,1,9023
2019/03/13 00:00:00+00,13:21:XX,1,2,1,2,1,9024
2019/03/12 00:00:00+00,19:30:XX,1,1,1,1,1,9025
2019/03/11 00:00:00+00,00:42:XX,1,1,1,1,1,9026
2019/03/11 00:00:00+00,18:35:XX,1,1,1,2,1,9027
2019/03/12 00:00:00+00,09:50:XX,1,1,1,5,1,9028
2019/03/11 00:00:00+00,23:47:XX,3,1,1,2,1,9029
2019/03/13 00:00:00+00,13:27:XX,2,1,1,3,1,9030
2019/03/11 00:00:00+00,00:50:XX,1,2,1,1,1,9031
2019/03/12 00:00:00+00,19:30:XX,1,2,1,2,1,9032
2019/03/11 00:00:00+00,19:45:XX,2,1,1,1,5,9033
2019/03/12 00:00:00+00,10:00:XX,1,1,1,1,1,9034
2019/03/11 00:00:00+00,80:6:XX,1,1,1,1,1,9035
2019/03/13 00:00:00+00,13:30:XX,1,2,1,1,1,9036
2019/03/11 00:00:00+00,00:55:XX,1,1,1,1,1,9037
2019/03/12 00:00:00+00,19:35:XX,2,1,1,5,1,9038
2019/03/11 00:00:00+00,20:10:XX,1,1,1,1,1,9039
2019/03/12 00:00:00+00,10:00:XX,1,1,1,1,1,9040
2019/03/11 00:00:00+00,: :XX,1,1,1,1,1,9041
2019/03/11 00:00:00+00,00:55:XX,1,2,1,1,1,9042
2019/03/12 00:00:00+00,19:44:XX,3,1,1,5,1,9043
2019/03/11 00:00:00+00,: :XX,1,1,1,1,1,9044
2019/03/11 00:00:00+00,20:14:XX,1,2,1,1,1,9045
2019/03/11 00:00:00+00,20:14:XX,1,2,1,1,1,9046
2019/03/11 00:00:00+00,20:21:XX,1,1,1,2,1,9047
2019/03/11 00:00:00+00,20:30:XX,2,2,1,1,1,9048
2019/03/11 00:00:00+00,20:38:XX,1,2,1,2,1,9049
2019/03/11 00:00:00+00,20:45:XX,1,1,1,1,1,9050
2019/03/11 00:00:00+00,20:45:XX,2,1,1,5,1,9051
2019/03/11 00:00:00+00,20:51:XX,1,1,1,1,1,9052
2019/03/11 00:00:00+00,20:54:XX,1,1,1,5,1,9053
2019/03/11 00:00:00+00,21:02:XX,1,1,1,1,1,9054
2019/03/11 00:00:00+00,21:11:XX,1,2,1,1,1,9055
2019/03/11 00:00:00+00,21:20:XX,1,1,1,1,1,9056
2019/03/11 00:00:00+00,21:21:XX,1,2,1,1,1,9057
2019/03/11 00:00:00+00,21:23:XX,1,2,1,1,1,9058
2019/03/11 00:00:00+00,21:25:XX,1,1,1,1,1,9059
2019/03/11 00:00:00+00,21:29:XX,1,1,1,1,1,9060
2019/03/11 00:00:00+00,21:30:XX,1,2,1,1,1,9061
2019/03/11 00:00:00+00,21:32:XX,1,2,1,1,1,9062
2019/03/11 00:00:00+00,21:45:XX,1,2,1,1,1,9063
2019/03/11 00:00:00+00,21:45:XX,2,1,2,3,1,9064
2019/03/11 00:00:00+00,21:46:XX,6,2,1,1,1,9065
2019/03/11 00:00:00+00,21:48:XX,1,1,1,2,1,9066
2019/03/11 00:00:00+00,21:50:XX,1,1,1,1,1,9067
2019/03/11 00:00:00+00,21:57:XX,1,2,1,1,1,9068
2019/03/11 00:00:00+00,21:57:XX,1,2,1,1,1,9069
2019/03/12 00:00:00+00,00:03:XX,6,1,1,1,1,9070
2019/03/12 00:00:00+00,19:50:XX,1,1,1,1,1,9071
2019/03/12 00:00:00+00,00:14:XX,1,1,1,1,1,9072
2019/03/11 00:00:00+00,22:05:XX,1,1,1,1,1,9073
2019/03/12 00:00:00+00,10:28:XX,1,1,1,1,1,9074
2019/03/11 00:00:00+00,00:55:XX,1,2,1,1,1,9075
2019/03/12 00:00:00+00,00:14:XX,1,1,1,2,1,9076
2019/03/12 00:00:00+00,19:58:XX,1,1,1,2,1,9077
2019/03/11 00:00:00+00,22:07:XX,1,1,1,1,5,9078
2019/03/12 00:00:00+00,10:28:XX,1,1,1,1,1,9079
2019/03/11 00:00:00+00,01:02:XX,2,1,1,1,1,9080
2019/03/12 00:00:00+00,00:15:XX,1,1,1,1,1,9081
2019/03/12 00:00:00+00,20:32:XX,1,2,1,1,1,9082
2019/03/11 00:00:00+00,22:10:XX,2,2,1,1,1,9083
2019/03/12 00:00:00+00,10:30:XX,1,1,1,2,1,9084
2019/03/11 00:00:00+00,01:11:XX,1,2,1,2,1,9085
2019/03/12 00:00:00+00,00:20:XX,1,1,1,2,1,9086
2019/03/12 00:00:00+00,20:40:XX,1,2,1,1,1,9087
2019/03/11 00:00:00+00,22:22:XX,6,1,1,2,1,9088
2019/03/12 00:00:00+00,10:35:XX,1,2,1,2,1,9089
2019/03/11 00:00:00+00,01:13:XX,1,1,1,1,1,9090
2019/03/12 00:00:00+00,00:21:XX,2,1,1,1,1,9091
2019/03/12 00:00:00+00,20:40:XX,1,1,1,1,1,9092
2019/03/11 00:00:00+00,22:23:XX,1,1,1,1,1,9093
2019/03/12 00:00:00+00,10:42:XX,2,2,1,2,1,9094
2019/03/11 00:00:00+00,01:29:XX,1,1,1,1,1,9095
2019/03/12 00:00:00+00,00:26:XX,1,1,1,1,1,9096
2019/03/12 00:00:00+00,20:55:XX,1,1,1,1,1,9097
2019/03/11 00:00:00+00,22:27:XX,3,2,1,1,1,9098
2019/03/12 00:00:00+00,10:48:XX,4,1,1,2,1,9099
2019/03/12 00:00:00+00,00:35:XX,6,1,1,1,1,9100
2019/03/11 00:00:00+00,01:30:XX,1,1,1,1,1,9101
2019/03/12 00:00:00+00,21:01:XX,1,2,1,1,1,9102
2019/03/11 00:00:00+00,22:29:XX,1,1,1,1,1,9103
2019/03/12 00:00:00+00,10:53:XX,1,1,1,2,1,9104
2019/03/12 00:00:00+00,00:38:XX,1,1,1,1,1,9105
2019/03/11 00:00:00+00,01:45:XX,2,1,1,2,4,9106
2019/03/12 00:00:00+00,21:03:XX,1,2,1,1,1,9107
2019/03/12 00:00:00+00,11:26:XX,1,2,1,5,1,9108
2019/03/12 00:00:00+00,00:38:XX,1,1,1,1,1,9109
2019/03/11 00:00:00+00,01:50:XX,2,2,1,5,1,9110
2019/03/12 00:00:00+00,21:03:XX,1,2,1,1,1,9111
2019/03/12 00:00:00+00,11:30:XX,3,2,1,2,1,9112
2019/03/12 00:00:00+00,00:50:XX,1,2,1,1,1,9113
2019/03/11 00:00:00+00,02:11:XX,1,1,1,3,1,9114
2019/03/12 00:00:00+00,21:14:XX,2,2,1,1,1,9115
2019/03/12 00:00:00+00,11:57:XX,1,1,1,1,1,9116
2019/03/12 00:00:00+00,01:00:XX,2,1,1,5,1,9117
2019/03/11 00:00:00+00,02:11:XX,3,1,1,2,1,9118
2019/03/12 00:00:00+00,21:18:XX,1,1,1,1,1,9119
2019/03/12 00:00:00+00,12:01:XX,1,2,1,1,1,9120
2019/03/12 00:00:00+00,01:00:XX,1,1,1,1,1,9121
2019/03/11 00:00:00+00,02:13:XX,3,1,1,2,1,9122
