DATE,TIME,RACE,SEX,REASON,OUTCOME,SEARCH,FID
2017/01/07 00:00:00+00,10:38:XX,1,1,1,2,1,406
2017/01/07 00:00:00+00,10:42:XX,5,2,1,2,1,407
2017/01/07 00:00:00+00,11:00:XX,1,2,1,2,1,408
2017/01/07 00:00:00+00,11:51:XX,1,1,1,2,1,409
2017/01/05 00:00:00+00,09:43:XX,1,2,1,2,1,410
2017/01/07 00:00:00+00,11:58:XX,1,1,1,2,1,411
2017/01/05 00:00:00+00,23:16:XX,1,1,1,1,4,412
2017/01/05 00:00:00+00,09:46:XX,1,1,1,2,1,413
2017/01/07 00:00:00+00,12:00:XX,1,2,1,1,1,414
2017/01/05 00:00:00+00,23:20:XX,6,1,3,5,1,415
2017/01/05 00:00:00+00,09:55:XX,1,1,1,2,1,416
2017/01/07 00:00:00+00,16:58:XX,1,1,1,1,1,417
2017/01/05 00:00:00+00,23:20:XX,1,1,1,2,1,418
2017/01/05 00:00:00+00,09:57:XX,1,2,1,2,1,419
2017/01/07 00:00:00+00,18:29:XX,1,1,1,1,1,420
2017/01/05 00:00:00+00,23:40:XX,1,2,1,1,1,421
2017/01/05 00:00:00+00,10:28:XX,1,1,1,2,1,422
2017/01/07 00:00:00+00,19:45:XX,1,2,1,1,1,423
2017/01/05 00:00:00+00,23:50:XX,1,2,1,1,1,424
2017/01/05 00:00:00+00,10:40:XX,1,1,1,1,1,425
2017/01/07 00:00:00+00,20:15:XX,1,1,1,1,1,426
2017/01/05 00:00:00+00,23:53:XX,1,2,1,1,1,427
2017/01/05 00:00:00+00,10:56:XX,1,1,1,1,1,428
2017/01/07 00:00:00+00,20:37:XX,1,2,1,4,1,429
2017/01/05 00:00:00+00,23:53:XX,1,1,1,1,1,430
2017/01/05 00:00:00+00,11:00:XX,1,2,1,2,1,431
2017/01/07 00:00:00+00,20:50:XX,4,1,1,1,1,432
2017/01/05 00:00:00+00,23:55:XX,1,1,1,1,1,433
2017/01/05 00:00:00+00,11:04:XX,1,1,1,2,1,434
2017/01/05 00:00:00+00,11:05:XX,1,1,1,1,1,435
2017/01/05 00:00:00+00,11:15:XX,1,2,1,2,1,436
2017/01/05 00:00:00+00,12:33:XX,1,2,1,1,1,437
2017/01/05 00:00:00+00,12:48:XX,1,1,1,2,1,438
2017/01/05 00:00:00+00,12:51:XX,1,1,1,1,1,439
2017/01/05 00:00:00+00,12:55:XX,2,1,1,2,1,440
2017/01/05 00:00:00+00,12:57:XX,1,2,1,1,1,441
2017/01/05 00:00:00+00,13:28:XX,1,1,1,1,1,442
2017/01/05 00:00:00+00,13:38:XX,1,2,1,2,1,443
2017/01/05 00:00:00+00,13:40:XX,1,1,1,2,1,444
2017/01/05 00:00:00+00,13:43:XX,1,1,1,2,1,445
2017/01/05 00:00:00+00,13:47:XX,1,2,1,2,1,446
2017/01/05 00:00:00+00,13:57:XX,1,2,1,2,1,447
2017/01/05 00:00:00+00,13:58:XX,1,1,1,1,1,448
2017/01/05 00:00:00+00,14:03:XX,1,1,1,2,1,449
2017/01/05 00:00:00+00,14:10:XX,1,1,1,2,1,450
2017/01/05 00:00:00+00,14:15:XX,1,1,1,1,4,451
2017/01/05 00:00:00+00,14:18:XX,1,2,1,2,1,452
2017/01/05 00:00:00+00,14:29:XX,3,1,1,2,1,453
2017/01/05 00:00:00+00,14:40:XX,1,1,1,2,1,454
2017/01/05 00:00:00+00,14:46:XX,1,1,1,1,1,455
2017/01/05 00:00:00+00,15:00:XX,1,1,1,1,1,456
2017/01/05 00:00:00+00,15:02:XX,1,1,1,1,1,457
2017/01/05 00:00:00+00,15:20:XX,1,1,1,2,1,458
2017/01/05 00:00:00+00,15:48:XX,1,2,1,1,1,459
2017/01/05 00:00:00+00,16:00:XX,1,1,1,1,1,460
2017/01/05 00:00:00+00,16:09:XX,1,2,1,2,1,461
2017/01/05 00:00:00+00,16:17:XX,1,1,1,2,1,462
2017/01/05 00:00:00+00,17:36:XX,1,1,1,1,5,463
2017/01/05 00:00:00+00,18:06:XX,2,1,1,3,1,464
2017/01/05 00:00:00+00,18:08:XX,1,1,1,1,1,465
2017/01/05 00:00:00+00,18:28:XX,1,2,1,1,1,466
2017/01/05 00:00:00+00,19:10:XX,1,1,1,1,1,467
2017/01/05 00:00:00+00,19:14:XX,1,1,1,3,3,468
2017/01/05 00:00:00+00,19:35:XX,1,1,1,5,1,469
2017/01/05 00:00:00+00,20:02:XX,1,1,1,1,1,470
2017/01/05 00:00:00+00,20:03:XX,1,1,1,4,5,471
2017/01/05 00:00:00+00,20:27:XX,3,2,1,1,1,472
2017/01/05 00:00:00+00,22:10:XX,1,1,1,1,1,473
2017/01/05 00:00:00+00,22:43:XX,1,1,1,2,1,474
2017/01/05 00:00:00+00,23:58:XX,1,1,1,3,4,475
2017/01/06 00:00:00+00,00:00:XX,1,2,1,1,1,476
2017/01/06 00:00:00+00,00:02:XX,3,1,1,1,1,477
2017/01/06 00:00:00+00,00:04:XX,1,2,1,1,1,478
2017/01/06 00:00:00+00,00:10:XX,1,2,1,5,1,479
2017/01/06 00:00:00+00,00:16:XX,1,1,1,2,1,480
2017/01/06 00:00:00+00,00:37:XX,4,2,1,2,1,481
2017/01/06 00:00:00+00,00:40:XX,1,2,1,1,1,482
2017/01/06 00:00:00+00,00:44:XX,1,2,1,1,1,483
2017/01/06 00:00:00+00,01:00:XX,1,1,1,5,1,484
2017/01/06 00:00:00+00,01:04:XX,1,1,1,2,1,485
2017/01/06 00:00:00+00,01:05:XX,1,1,2,3,1,486
2017/01/06 00:00:00+00,01:06:XX,2,2,1,1,1,487
2017/01/06 00:00:00+00,01:08:XX,5,2,1,1,1,488
2017/01/06 00:00:00+00,01:11:XX,3,1,1,5,1,489
2017/01/06 00:00:00+00,01:19:XX,2,2,1,1,5,490
2017/01/06 00:00:00+00,01:35:XX,1,1,1,2,1,491
2017/01/06 00:00:00+00,01:58:XX,1,2,1,2,1,492
2017/01/06 00:00:00+00,02:00:XX,3,1,1,1,1,493
2017/01/06 00:00:00+00,02:10:XX,2,1,1,3,5,494
2017/01/06 00:00:00+00,05:10:XX,1,2,1,1,1,495
2017/01/06 00:00:00+00,07:28:XX,1,1,1,1,1,496
2017/01/06 00:00:00+00,08:04:XX,6,1,1,1,1,497
2017/01/06 00:00:00+00,08:45:XX,1,2,1,2,1,498
2017/01/06 00:00:00+00,08:47:XX,1,2,1,2,1,499
2017/01/06 00:00:00+00,08:58:XX,1,2,1,2,1,500
2017/01/06 00:00:00+00,09:03:XX,1,2,1,2,1,501
2017/01/06 00:00:00+00,09:11:XX,1,2,1,2,1,502
2017/01/06 00:00:00+00,09:30:XX,1,1,1,2,1,503
2017/01/06 00:00:00+00,09:32:XX,1,2,1,2,1,504
2017/01/06 00:00:00+00,09:45:XX,1,1,1,3,3,505
2017/01/06 00:00:00+00,10:05:XX,1,1,1,2,1,506
2017/01/06 00:00:00+00,10:10:XX,1,2,1,2,1,507
2017/01/06 00:00:00+00,10:15:XX,1,2,1,1,1,508
2017/01/06 00:00:00+00,10:20:XX,1,2,1,2,1,509
2017/01/06 00:00:00+00,10:20:XX,1,1,1,1,1,510
2017/01/06 00:00:00+00,10:20:XX,1,2,1,1,1,511
2017/01/06 00:00:00+00,10:44:XX,1,2,1,2,1,512
2017/01/06 00:00:00+00,10:50:XX,4,1,1,1,1,513
2017/01/06 00:00:00+00,10:50:XX,1,1,1,3,3,514
2017/01/06 00:00:00+00,10:55:XX,1,1,1,1,1,515
2017/01/06 00:00:00+00,11:21:XX,1,1,1,2,1,516
2017/01/07 00:00:00+00,20:55:XX,1,2,1,2,1,517
2017/01/07 00:00:00+00,21:02:XX,2,1,1,1,1,518
2017/01/07 00:00:00+00,21:04:XX,1,2,1,5,1,519
2017/01/07 00:00:00+00,21:10:XX,3,1,1,1,1,520
2017/01/07 00:00:00+00,21:30:XX,1,2,2,2,1,521
2017/01/07 00:00:00+00,21:40:XX,1,2,1,2,1,522
2017/01/07 00:00:00+00,21:45:XX,1,2,1,1,1,523
2017/01/07 00:00:00+00,21:45:XX,4,1,1,1,1,524
2017/01/07 00:00:00+00,22:00:XX,1,2,1,1,1,525
2017/01/07 00:00:00+00,22:07:XX,1,1,1,5,1,526
2017/01/07 00:00:00+00,22:20:XX,6,1,1,1,1,527
2017/01/07 00:00:00+00,22:30:XX,1,1,1,5,1,528
2017/01/07 00:00:00+00,22:44:XX,6,1,1,2,1,529
2017/01/07 00:00:00+00,22:50:XX,1,2,1,2,1,530
2017/01/07 00:00:00+00,22:55:XX,1,1,1,1,1,531
2017/01/07 00:00:00+00,23:08:XX,1,1,2,4,5,532
2017/01/07 00:00:00+00,23:0:XX,1,1,1,5,1,533
2017/01/07 00:00:00+00,23:15:XX,1,1,1,1,1,534
2017/01/07 00:00:00+00,23:30:XX,6,1,1,2,1,535
2017/01/07 00:00:00+00,23:56:XX,1,1,1,1,1,536
2017/01/08 00:00:00+00,00:01:XX,1,1,1,1,1,537
2017/01/08 00:00:00+00,00:02:XX,1,2,1,2,1,538
2017/01/08 00:00:00+00,00:05:XX,1,1,1,1,1,539
2017/01/08 00:00:00+00,00:15:XX,3,1,1,1,1,540
2017/01/08 00:00:00+00,00:26:XX,1,1,1,2,1,541
2017/01/08 00:00:00+00,00:35:XX,2,1,1,3,1,542
2017/01/08 00:00:00+00,00:39:XX,1,1,1,3,3,543
2017/01/08 00:00:00+00,00:48:XX,1,1,3,4,3,544
2017/01/08 00:00:00+00,00:52:XX,2,1,1,1,1,545
2017/01/08 00:00:00+00,00:54:XX,2,1,1,2,1,546
2017/01/08 00:00:00+00,00:55:XX,1,1,1,5,1,547
2017/01/08 00:00:00+00,01:12:XX,2,1,1,1,1,548
2017/01/08 00:00:00+00,01:22:XX,3,1,1,1,1,549
2017/01/08 00:00:00+00,01:23:XX,1,1,1,1,1,550
2017/01/08 00:00:00+00,01:25:XX,4,2,1,5,1,551
2017/01/08 00:00:00+00,01:40:XX,1,2,1,5,1,552
2017/01/08 00:00:00+00,01:55:XX,1,1,1,1,1,553
2017/01/08 00:00:00+00,02:05:XX,1,2,1,1,1,554
2017/01/08 00:00:00+00,02:17:XX,1,1,1,1,1,555
2017/01/08 00:00:00+00,02:20:XX,1,1,1,1,1,556
2017/01/08 00:00:00+00,02:28:XX,1,1,1,1,1,557
2017/01/08 00:00:00+00,02:29:XX,1,1,1,4,4,558
2017/01/08 00:00:00+00,02:29:XX,1,1,1,1,1,559
2017/01/08 00:00:00+00,02:34:XX,1,2,1,2,1,560
2017/01/08 00:00:00+00,02:43:XX,3,1,1,1,1,561
2017/01/08 00:00:00+00,02:54:XX,1,2,3,2,1,562
2017/01/08 00:00:00+00,03:02:XX,1,1,2,3,5,563
2017/01/08 00:00:00+00,07:32:XX,1,1,1,2,1,564
2017/01/08 00:00:00+00,07:48:XX,1,1,1,2,1,565
2017/01/08 00:00:00+00,08:08:XX,1,1,1,2,1,566
2017/01/08 00:00:00+00,09:56:XX,1,2,1,2,1,567
2017/01/08 00:00:00+00,11:10:XX,6,1,1,1,1,568
2017/01/08 00:00:00+00,11:14:XX,1,1,1,2,1,569
2017/01/08 00:00:00+00,11:21:XX,1,1,1,2,1,570
2017/01/08 00:00:00+00,11:56:XX,1,1,1,1,1,571
2017/01/08 00:00:00+00,12:12:XX,1,2,1,1,1,572
2017/01/08 00:00:00+00,12:21:XX,1,1,1,2,1,573
2017/01/08 00:00:00+00,12:26:XX,1,2,1,2,1,574
2017/01/08 00:00:00+00,12:33:XX,2,1,1,1,1,575
2017/01/08 00:00:00+00,12:47:XX,1,1,1,1,1,576
2017/01/08 00:00:00+00,12:51:XX,1,2,1,1,1,577
2017/01/08 00:00:00+00,12:57:XX,1,1,1,2,1,578
2017/01/08 00:00:00+00,13:28:XX,2,1,1,2,3,579
2017/01/08 00:00:00+00,14:45:XX,1,2,1,1,1,580
2017/01/08 00:00:00+00,15:42:XX,1,1,1,1,1,581
2017/01/08 00:00:00+00,16:20:XX,1,2,1,2,1,582
2017/01/08 00:00:00+00,16:38:XX,1,2,1,1,1,583
2017/01/08 00:00:00+00,16:39:XX,1,2,1,2,1,584
2017/01/08 00:00:00+00,16:44:XX,2,1,1,1,1,585
2017/01/08 00:00:00+00,16:54:XX,2,2,1,2,1,586
2017/01/08 00:00:00+00,16:55:XX,1,2,1,2,1,587
2017/01/08 00:00:00+00,16:56:XX,1,2,1,1,1,588
2017/01/08 00:00:00+00,17:08:XX,4,1,1,2,1,589
2017/01/08 00:00:00+00,17:10:XX,1,1,1,2,1,590
2017/01/08 00:00:00+00,17:16:XX,1,1,1,1,1,591
2017/01/08 00:00:00+00,17:27:XX,1,1,1,1,1,592
2017/01/08 00:00:00+00,17:59:XX,1,1,1,1,1,593
2017/01/08 00:00:00+00,19:13:XX,2,2,1,1,1,594
2017/01/08 00:00:00+00,21:36:XX,3,1,1,1,1,595
2017/01/08 00:00:00+00,22:19:XX,2,1,1,2,5,596
2017/01/09 00:00:00+00,00:27:XX,1,1,1,1,1,597
2017/01/09 00:00:00+00,00:40:XX,1,2,1,1,1,598
2017/01/09 00:00:00+00,00:53:XX,1,2,1,5,1,599
2017/01/09 00:00:00+00,01:56:XX,2,2,1,1,1,600
2017/01/06 00:00:00+00,11:28:XX,3,1,1,2,1,601
2017/01/06 00:00:00+00,12:10:XX,1,1,1,1,1,602
2017/01/06 00:00:00+00,13:10:XX,1,1,1,2,1,603
2017/01/06 00:00:00+00,13:14:XX,1,2,1,2,1,604
2017/01/06 00:00:00+00,13:22:XX,1,1,1,2,1,605
2017/01/06 00:00:00+00,13:23:XX,2,1,1,2,1,606
2017/01/06 00:00:00+00,13:28:XX,1,1,1,2,1,607
2017/01/06 00:00:00+00,13:34:XX,6,1,1,2,1,608
2017/01/06 00:00:00+00,13:36:XX,1,2,1,1,1,609
2017/01/06 00:00:00+00,13:40:XX,1,1,1,5,1,610
2017/01/06 00:00:00+00,13:44:XX,1,2,1,2,1,611
2017/01/06 00:00:00+00,13:48:XX,1,1,1,2,1,612
2017/01/06 00:00:00+00,13:49:XX,1,2,1,2,1,613
2017/01/06 00:00:00+00,13:58:XX,1,1,1,2,1,614
2017/01/06 00:00:00+00,14:01:XX,1,1,1,2,1,615
2017/01/06 00:00:00+00,14:20:XX,1,1,1,2,1,616
2017/01/06 00:00:00+00,14:25:XX,1,1,1,1,1,617
2017/01/06 00:00:00+00,14:27:XX,1,1,1,2,1,618
2017/01/06 00:00:00+00,14:37:XX,1,1,1,1,1,619
2017/01/06 00:00:00+00,14:43:XX,1,2,1,2,1,620
2017/01/06 00:00:00+00,14:43:XX,2,1,1,2,1,621
2017/01/06 00:00:00+00,14:49:XX,1,2,1,1,1,622
2017/01/06 00:00:00+00,14:57:XX,1,1,1,1,1,623
2017/01/06 00:00:00+00,15:00:XX,1,1,1,2,1,624
2017/01/06 00:00:00+00,15:44:XX,2,1,1,1,1,625
2017/01/06 00:00:00+00,16:21:XX,4,1,1,2,5,626
2017/01/06 00:00:00+00,16:40:XX,1,2,1,2,1,627
2017/01/06 00:00:00+00,16:45:XX,6,1,1,1,1,628
2017/01/06 00:00:00+00,16:50:XX,2,2,1,2,1,629
2017/01/06 00:00:00+00,17:04:XX,2,1,1,2,1,630
2017/01/06 00:00:00+00,17:05:XX,1,1,1,2,1,631
2017/01/06 00:00:00+00,17:15:XX,1,2,1,1,1,632
2017/01/06 00:00:00+00,17:35:XX,1,1,1,1,1,633
2017/01/06 00:00:00+00,17:35:XX,1,2,1,1,1,634
2017/01/06 00:00:00+00,18:13:XX,1,2,1,1,1,635
2017/01/06 00:00:00+00,18:15:XX,1,2,1,1,1,636
2017/01/06 00:00:00+00,19:05:XX,1,2,1,1,1,637
2017/01/06 00:00:00+00,19:10:XX,1,2,1,2,1,638
2017/01/06 00:00:00+00,19:15:XX,4,2,1,1,1,639
2017/01/06 00:00:00+00,19:29:XX,1,2,1,3,1,640
2017/01/06 00:00:00+00,19:40:XX,1,1,1,1,5,641
2017/01/06 00:00:00+00,19:42:XX,1,2,1,2,1,642
2017/01/06 00:00:00+00,20:20:XX,4,1,1,1,1,643
2017/01/06 00:00:00+00,20:20:XX,1,1,1,1,1,644
2017/01/06 00:00:00+00,20:25:XX,6,1,1,1,1,645
2017/01/06 00:00:00+00,20:30:XX,2,2,1,1,1,646
2017/01/06 00:00:00+00,20:47:XX,3,1,1,1,1,647
2017/01/06 00:00:00+00,20:52:XX,1,1,1,1,1,648
2017/01/06 00:00:00+00,20:55:XX,1,2,1,1,1,649
2017/01/06 00:00:00+00,21:00:XX,1,1,1,2,1,650
2017/01/09 00:00:00+00,02:00:XX,1,1,1,5,1,651
2017/01/09 00:00:00+00,02:07:XX,1,1,1,1,1,652
2017/01/09 00:00:00+00,02:08:XX,1,1,1,2,1,653
2017/01/09 00:00:00+00,02:22:XX,6,1,1,1,1,654
2017/01/09 00:00:00+00,02:25:XX,5,2,1,5,1,655
2017/01/09 00:00:00+00,02:41:XX,2,2,1,2,5,656
2017/01/09 00:00:00+00,02:50:XX,1,2,1,1,1,657
2017/01/09 00:00:00+00,02:56:XX,1,1,1,1,1,658
2017/01/09 00:00:00+00,03:16:XX,6,1,1,1,1,659
2017/01/09 00:00:00+00,03:41:XX,2,1,1,1,1,660
2017/01/09 00:00:00+00,06:23:XX,1,2,1,1,1,661
2017/01/09 00:00:00+00,06:43:XX,1,1,1,2,1,662
2017/01/09 00:00:00+00,07:08:XX,1,2,1,2,1,663
2017/01/09 00:00:00+00,07:12:XX,1,1,1,2,1,664
2017/01/09 00:00:00+00,07:23:XX,1,1,1,2,1,665
2017/01/09 00:00:00+00,07:48:XX,6,1,1,2,1,666
2017/01/09 00:00:00+00,07:52:XX,1,1,1,2,1,667
2017/01/09 00:00:00+00,08:04:XX,1,1,1,2,1,668
2017/01/09 00:00:00+00,08:11:XX,1,1,1,3,3,669
2017/01/09 00:00:00+00,08:49:XX,2,1,1,2,1,670
2017/01/09 00:00:00+00,08:52:XX,1,2,1,3,1,671
2017/01/09 00:00:00+00,08:54:XX,1,2,1,2,1,672
2017/01/09 00:00:00+00,08:57:XX,1,2,1,2,1,673
2017/01/09 00:00:00+00,09:18:XX,1,2,1,2,1,674
2017/01/09 00:00:00+00,09:35:XX,1,1,1,2,1,675
2017/01/09 00:00:00+00,09:38:XX,3,1,1,2,1,676
2017/01/09 00:00:00+00,09:43:XX,1,1,1,2,1,677
2017/01/09 00:00:00+00,09:50:XX,1,2,1,2,1,678
2017/01/09 00:00:00+00,10:05:XX,1,1,1,2,1,679
2017/01/09 00:00:00+00,10:30:XX,1,2,1,2,1,680
2017/01/09 00:00:00+00,10:44:XX,1,2,1,2,1,681
2017/01/09 00:00:00+00,10:45:XX,1,1,1,2,1,682
2017/01/09 00:00:00+00,10:48:XX,1,2,1,1,1,683
2017/01/09 00:00:00+00,10:55:XX,6,1,1,2,1,684
2017/01/09 00:00:00+00,11:13:XX,1,1,1,2,1,685
2017/01/09 00:00:00+00,11:15:XX,1,2,1,1,1,686
2017/01/09 00:00:00+00,11:15:XX,1,2,1,2,1,687
2017/01/09 00:00:00+00,11:15:XX,1,1,1,2,1,688
2017/01/09 00:00:00+00,11:24:XX,1,2,1,2,1,689
2017/01/09 00:00:00+00,11:27:XX,1,2,1,2,1,690
2017/01/09 00:00:00+00,11:55:XX,1,1,1,2,1,691
2017/01/09 00:00:00+00,11:59:XX,1,1,1,2,1,692
2017/01/09 00:00:00+00,12:19:XX,1,2,1,2,1,693
2017/01/09 00:00:00+00,13:25:XX,1,1,1,1,1,694
2017/01/09 00:00:00+00,13:45:XX,3,1,1,2,1,695
2017/01/09 00:00:00+00,13:45:XX,1,1,1,2,1,696
2017/01/09 00:00:00+00,13:57:XX,1,1,1,1,1,697
2017/01/09 00:00:00+00,14:10:XX,1,1,1,1,1,698
2017/01/09 00:00:00+00,14:25:XX,1,1,1,2,1,699
2017/01/09 00:00:00+00,14:42:XX,1,2,1,2,1,700
2017/01/09 00:00:00+00,15:38:XX,1,1,1,2,1,701
2017/01/09 00:00:00+00,15:48:XX,1,2,1,2,1,702
2017/01/09 00:00:00+00,15:50:XX,4,1,1,2,1,703
2017/01/09 00:00:00+00,16:15:XX,1,1,1,1,1,704
2017/01/09 00:00:00+00,16:33:XX,2,2,1,5,1,705
2017/01/09 00:00:00+00,16:50:XX,1,1,1,3,5,706
2017/01/09 00:00:00+00,17:04:XX,2,1,1,3,1,707
2017/01/09 00:00:00+00,17:05:XX,1,1,1,2,1,708
2017/01/09 00:00:00+00,17:08:XX,1,2,1,1,1,709
2017/01/09 00:00:00+00,17:15:XX,1,2,1,2,1,710
2017/01/09 00:00:00+00,18:00:XX,2,2,1,1,1,711
2017/01/09 00:00:00+00,18:40:XX,1,2,1,5,1,712
2017/01/09 00:00:00+00,18:50:XX,1,1,1,1,1,713
2017/01/09 00:00:00+00,19:49:XX,1,2,1,1,1,714
2017/01/09 00:00:00+00,21:00:XX,1,2,1,1,1,715
2017/01/09 00:00:00+00,21:18:XX,1,1,1,1,1,716
2017/01/09 00:00:00+00,21:29:XX,5,2,1,1,1,717
2017/01/09 00:00:00+00,22:12:XX,1,2,1,2,1,718
2017/01/09 00:00:00+00,22:20:XX,2,1,1,5,1,719
2017/01/09 00:00:00+00,23:21:XX,6,1,1,2,4,720
2017/01/09 00:00:00+00,23:35:XX,1,2,1,1,1,721
2017/01/09 00:00:00+00,23:38:XX,1,1,1,2,1,722
2017/01/09 00:00:00+00,23:44:XX,4,1,1,1,1,723
2017/01/09 00:00:00+00,23:48:XX,1,2,1,2,1,724
2017/01/09 00:00:00+00,23:52:XX,2,2,1,1,1,725
2017/01/09 00:00:00+00,23:55:XX,1,1,1,5,1,726
2017/01/09 00:00:00+00,23:59:XX,1,1,1,1,1,727
2017/01/09 00:00:00+00,: :XX,1,1,1,1,1,728
2017/01/10 00:00:00+00,00:07:XX,6,1,1,1,1,729
2017/01/10 00:00:00+00,00:15:XX,1,1,1,1,1,730
2017/01/10 00:00:00+00,00:19:XX,2,2,1,4,5,731
2017/01/10 00:00:00+00,00:30:XX,1,2,1,1,1,732
2017/01/10 00:00:00+00,00:30:XX,1,1,1,2,1,733
2017/01/10 00:00:00+00,00:48:XX,4,1,1,1,1,734
2017/01/10 00:00:00+00,00:54:XX,1,1,1,2,1,735
2017/01/10 00:00:00+00,00:58:XX,1,1,1,4,5,736
2017/01/10 00:00:00+00,01:10:XX,3,2,1,1,1,737
2017/01/10 00:00:00+00,01:28:XX,1,1,1,1,1,738
2017/01/10 00:00:00+00,01:36:XX,1,2,2,3,1,739
2017/01/10 00:00:00+00,01:55:XX,1,1,1,3,1,740
2017/01/10 00:00:00+00,01:55:XX,1,1,1,1,1,741
2017/01/10 00:00:00+00,02:00:XX,2,2,1,5,1,742
2017/01/10 00:00:00+00,02:09:XX,6,1,1,1,1,743
2017/01/10 00:00:00+00,02:22:XX,1,1,2,4,3,744
2017/01/10 00:00:00+00,02:30:XX,1,1,1,1,1,745
2017/01/10 00:00:00+00,02:45:XX,1,2,1,1,1,746
2017/01/10 00:00:00+00,03:03:XX,1,1,1,1,1,747
2017/01/10 00:00:00+00,03:15:XX,1,1,1,5,1,748
2017/01/10 00:00:00+00,03:55:XX,1,2,1,1,1,749
2017/01/10 00:00:00+00,07:32:XX,4,2,1,1,1,750
2017/01/06 00:00:00+00,21:02:XX,1,2,1,2,1,751
2017/01/06 00:00:00+00,21:24:XX,1,1,1,1,1,752
2017/01/06 00:00:00+00,21:25:XX,3,1,1,1,1,753
2017/01/06 00:00:00+00,21:25:XX,1,1,1,1,1,754
2017/01/06 00:00:00+00,21:27:XX,2,1,1,4,5,755
2017/01/06 00:00:00+00,21:40:XX,6,1,1,1,1,756
2017/01/06 00:00:00+00,21:53:XX,4,2,1,5,1,757
2017/01/06 00:00:00+00,22:45:XX,1,2,1,1,1,758
2017/01/06 00:00:00+00,23:24:XX,1,1,1,1,1,759
2017/01/06 00:00:00+00,23:40:XX,2,1,1,5,1,760
2017/01/06 00:00:00+00,23:51:XX,2,1,1,1,1,761
2017/01/06 00:00:00+00,23:55:XX,4,1,1,2,1,762
2017/01/06 00:00:00+00,: :XX,1,1,1,1,1,763
2017/01/07 00:00:00+00,00:01:XX,1,2,1,4,5,764
2017/01/07 00:00:00+00,00:05:XX,1,1,1,2,1,765
2017/01/07 00:00:00+00,00:10:XX,1,1,1,1,1,766
2017/01/07 00:00:00+00,00:27:XX,1,2,1,2,3,767
2017/01/07 00:00:00+00,00:27:XX,1,1,1,1,1,768
2017/01/07 00:00:00+00,00:30:XX,1,1,1,1,1,769
2017/01/07 00:00:00+00,00:50:XX,1,1,1,1,1,770
2017/01/07 00:00:00+00,00:55:XX,1,1,1,1,1,771
2017/01/07 00:00:00+00,00:58:XX,1,1,1,1,1,772
2017/01/07 00:00:00+00,01:04:XX,1,1,1,2,3,773
2017/01/07 00:00:00+00,01:25:XX,1,1,1,1,1,774
2017/01/07 00:00:00+00,01:35:XX,2,1,1,1,1,775
2017/01/07 00:00:00+00,01:44:XX,1,1,2,4,3,776
2017/01/07 00:00:00+00,01:45:XX,1,1,1,4,3,777
2017/01/07 00:00:00+00,01:48:XX,2,1,1,5,1,778
2017/01/07 00:00:00+00,01:55:XX,3,1,1,1,1,779
2017/01/07 00:00:00+00,01:59:XX,1,1,1,1,1,780
2017/01/07 00:00:00+00,02:06:XX,1,1,1,1,1,781
2017/01/07 00:00:00+00,02:48:XX,1,1,1,1,1,782
2017/01/07 00:00:00+00,03:50:XX,3,2,1,3,1,783
2017/01/07 00:00:00+00,04:20:XX,1,2,1,1,1,784
2017/01/07 00:00:00+00,08:21:XX,3,1,1,2,1,785
2017/01/07 00:00:00+00,08:37:XX,1,2,1,2,1,786
2017/01/07 00:00:00+00,08:51:XX,1,1,1,2,1,787
2017/01/07 00:00:00+00,08:56:XX,4,2,1,2,1,788
2017/01/07 00:00:00+00,09:06:XX,2,1,1,2,1,789
2017/01/07 00:00:00+00,09:08:XX,1,2,1,2,1,790
2017/01/07 00:00:00+00,09:19:XX,1,1,1,2,1,791
2017/01/07 00:00:00+00,09:20:XX,1,1,1,2,1,792
2017/01/07 00:00:00+00,09:25:XX,1,2,1,1,1,793
2017/01/07 00:00:00+00,09:32:XX,3,1,1,2,1,794
2017/01/07 00:00:00+00,09:34:XX,4,1,1,2,1,795
2017/01/07 00:00:00+00,09:43:XX,1,1,1,2,1,796
2017/01/07 00:00:00+00,09:45:XX,1,2,1,1,1,797
2017/01/07 00:00:00+00,09:50:XX,1,1,1,2,1,798
2017/01/07 00:00:00+00,09:56:XX,1,2,1,3,1,799
2017/01/07 00:00:00+00,10:03:XX,1,2,1,2,1,800
2017/01/10 00:00:00+00,08:10:XX,1,2,1,2,1,801
2017/01/10 00:00:00+00,09:20:XX,1,2,1,2,1,802
2017/01/10 00:00:00+00,09:47:XX,3,1,1,2,1,803
2017/01/10 00:00:00+00,10:15:XX,1,2,1,2,1,804
2017/01/10 00:00:00+00,10:33:XX,1,1,1,1,1,805
2017/01/10 00:00:00+00,10:40:XX,1,1,1,2,1,806
2017/01/10 00:00:00+00,11:09:XX,1,1,1,1,1,807
2017/01/10 00:00:00+00,12:40:XX,1,2,1,1,1,808
2017/01/10 00:00:00+00,12:53:XX,1,2,1,2,1,809
2017/01/10 00:00:00+00,13:00:XX,1,1,1,5,1,810
2017/01/10 00:00:00+00,13:10:XX,2,1,1,2,1,811
2017/01/10 00:00:00+00,13:10:XX,1,1,1,2,1,812
2017/01/10 00:00:00+00,13:17:XX,1,1,1,2,1,813
2017/01/10 00:00:00+00,13:48:XX,1,2,1,2,1,814
2017/01/10 00:00:00+00,15:15:XX,1,1,1,3,5,815
